,time,likes,no:rt,clean_tweet,sentiment,polarity,subjectivity
4098,"2021-04-15, 22:01",1,0,on the 04 15 2021 at 10 01 1BTC was worth 63361 00 Bitcoin Crypto BotcoinUSD Bitfinex,positive,0.3,0.1
4099,"2021-04-15, 22:02",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4100,"2021-04-15, 22:02",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4101,"2021-04-15, 22:03",0,0,The current price of bitcoin is 63 426 00 It has increased by 1 084 in the last 24 hours bitcoin btc cryptocurrency,neutral,0.0,0.23333333333333334
4102,"2021-04-15, 22:03",0,270,RT Mofi will now be traded on Hotbit Hotbit listing announcement Trading function launches at 2,neutral,0.0,0.0
4103,"2021-04-15, 22:03",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4104,"2021-04-15, 22:04",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4105,"2021-04-15, 22:05",0,4,RT Bitcoin just hit 60 000 00 USD,neutral,0.0,0.0
4106,"2021-04-15, 22:05",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4107,"2021-04-15, 22:06",2,0,BTC 1 551 16 110 80 ETH 1 970 11 140 72 ADA 2 004 43 143 17 BNB 2 899 39 207 10 DOGE 3 2,neutral,0.0,0.0
4108,"2021-04-15, 22:06",0,7116,RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,neutral,0.0,0.0
4109,"2021-04-15, 22:06",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4110,"2021-04-15, 22:06",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4111,"2021-04-15, 22:07",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4112,"2021-04-15, 22:07",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4113,"2021-04-15, 22:08",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4114,"2021-04-15, 22:08",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4115,"2021-04-15, 22:08",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4116,"2021-04-15, 22:09",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4117,"2021-04-15, 22:09",0,90,RT DigiFinex will list and open trading Safebtc on Apr 15 2021 at 19 00 Trading pair SAFEBTC USDT Sa,neutral,0.0,0.5
4118,"2021-04-15, 22:10",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4119,"2021-04-15, 22:10",0,0,Fri Apr 16 00 09 53 2021 25 36 USD 63 462 36 Wght 242 119 Blk 679 406 Size 1 369 6 Txs 2 535 Pool 55 462 81 6 MB bitcoin,neutral,0.0,0.0
4120,"2021-04-15, 22:10",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4121,"2021-04-15, 22:11",0,0,Fri Apr 16 00 10 49 2021 0 56 USD 63 462 36 Wght 242 119 Blk 679 407 Size 1 176 3 Txs 1 397 Pool 54 185 80 7 MB bitcoin,neutral,0.0,0.0
4122,"2021-04-15, 22:11",0,7116,RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,neutral,0.0,0.0
4123,"2021-04-15, 22:11",0,1,RT POKKET interest rate APY update Apr 15 1 Simple Savings Lending BTC 7 00 ETH 7 00 with 14 30 90 day durat,neutral,0.0,0.35714285714285715
4124,"2021-04-15, 22:11",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4125,"2021-04-15, 22:11",0,0,Fri Apr 16 00 10 58 2021 0 09 USD 63 412 99 Wght 241 931 Blk 679 408 Size 1 141 5 Txs 1 327 Pool 53 064 79 9 MB bitcoin,neutral,0.0,0.0
4126,"2021-04-15, 22:12",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4127,"2021-04-15, 22:12",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4128,"2021-04-15, 22:13",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4129,"2021-04-15, 22:13",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4130,"2021-04-15, 22:13",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4131,"2021-04-15, 22:14",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4132,"2021-04-15, 22:14",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4133,"2021-04-15, 22:14",0,0,Fri Apr 16 00 14 05 2021 3 07 USD 63 582 14 Wght 242 576 Blk 679 409 Size 1 199 1 Txs 2 449 Pool 51 376 79 3 MB bitcoin,neutral,0.0,0.0
4134,"2021-04-15, 22:15",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4135,"2021-04-15, 22:15",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4136,"2021-04-15, 22:15",0,0,The current price of Bitcoin is 63420 00 The current price of BCash is 856 55 or 0 01350599 BTC The current pr,neutral,0.0,0.4000000000000001
4137,"2021-04-15, 22:15",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4138,"2021-04-15, 22:16",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4139,"2021-04-15, 22:17",0,7116,RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,neutral,0.0,0.0
4140,"2021-04-15, 22:18",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4141,"2021-04-15, 22:19",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4142,"2021-04-15, 22:19",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4143,"2021-04-15, 22:20",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4144,"2021-04-15, 22:20",0,7116,RT I wish I had kept my 1 700 BTC 0 06 instead of selling them at 0 30 now that they re 8 00 bitcoin,neutral,0.0,0.0
4145,"2021-04-15, 22:21",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4146,"2021-04-15, 22:21",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4147,"2021-04-15, 22:21",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4148,"2021-04-15, 22:22",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4149,"2021-04-15, 22:22",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4150,"2021-04-15, 22:22",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4151,"2021-04-15, 22:23",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4152,"2021-04-15, 22:24",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4153,"2021-04-15, 22:24",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4154,"2021-04-15, 22:25",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4155,"2021-04-15, 22:25",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4156,"2021-04-15, 22:25",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4157,"2021-04-15, 22:25",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4158,"2021-04-15, 22:27",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4159,"2021-04-15, 22:28",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4160,"2021-04-15, 22:28",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4161,"2021-04-15, 22:28",0,0,Fri Apr 16 00 28 02 2021 13 57 USD 63 351 20 Wght 241 695 Blk 679 410 Size 1 391 8 Txs 2 439 Pool 52 190 79 7 MB bitcoin,neutral,0.0,0.0
4162,"2021-04-15, 22:28",0,270,RT Mofi will now be traded on Hotbit Hotbit listing announcement Trading function launches at 2,neutral,0.0,0.0
4163,"2021-04-15, 22:29",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4164,"2021-04-15, 22:29",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4165,"2021-04-15, 22:30",0,0,Fri Apr 16 00 29 39 2021 1 37 USD 63 384 73 Wght 241 823 Blk 679 411 Size 1 394 3 Txs 2 396 Pool 50 190 78 9 MB bitcoin,neutral,0.0,0.0
4166,"2021-04-15, 22:30",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4167,"2021-04-15, 22:30",0,35,RT DeriBot Daily Trading Report 13 04 2021 15 00 UTC Bitcoin Trading Robots Comparison Report Balance in BTC 0 0559 Bala,neutral,0.0,0.0
4168,"2021-04-15, 22:31",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4169,"2021-04-15, 22:31",0,0,Fri Apr 16 00 30 54 2021 1 15 USD 63 422 46 Wght 241 967 Blk 679 412 Size 1 331 8 Txs 2 185 Pool 48 498 78 1 MB bitcoin,neutral,0.0,0.0
4170,"2021-04-15, 22:32",0,7,RT Doge Coin 1 00 0 50 0 25 0 10 0 05 0 01 doge dogecoin DogeDay dogetothemoon crypto bitcoin nft,neutral,0.0,0.0
4171,"2021-04-15, 22:34",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4172,"2021-04-15, 22:36",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4173,"2021-04-15, 22:36",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4174,"2021-04-15, 22:37",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4175,"2021-04-15, 22:38",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4176,"2021-04-15, 22:38",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4177,"2021-04-15, 22:41",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4178,"2021-04-15, 22:41",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4179,"2021-04-15, 22:41",0,0,Fri Apr 16 00 40 25 2021 9 31 USD 63 420 83 Wght 241 961 Blk 679 413 Size 1 410 3 Txs 2 113 Pool 48 835 80 2 MB bitcoin,neutral,0.0,0.0
4180,"2021-04-15, 22:41",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4181,"2021-04-15, 22:41",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4182,"2021-04-15, 22:42",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4183,"2021-04-15, 22:42",0,0,Fri Apr 16 00 41 36 2021 1 11 USD 63 406 24 Wght 241 905 Blk 679 414 Size 1 544 1 Txs 1 207 Pool 47 779 79 2 MB bitcoin,neutral,0.0,0.0
4184,"2021-04-15, 22:42",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4185,"2021-04-15, 22:43",2,0,Let s Invest Rs 50 000 in doge I m sure we re Millionaire im a few years But No We won t bc we will put Rs 20,positive,0.15,0.4944444444444444
4186,"2021-04-15, 22:43",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4187,"2021-04-15, 22:43",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4188,"2021-04-15, 22:43",0,0,Fri Apr 16 00 43 38 2021 2 02 USD 63 371 15 Wght 241 771 Blk 679 415 Size 1 262 0 Txs 1 525 Pool 46 710 78 5 MB bitcoin,neutral,0.0,0.0
4189,"2021-04-15, 22:44",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4190,"2021-04-15, 22:44",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4191,"2021-04-15, 22:45",3,2,EOS eosusdt EOSCO N coin binance Bitcoin elliot elliott Elliottwave ew EW EOS Usdt Usdc Coin,neutral,0.0,0.0
4192,"2021-04-15, 22:45",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4193,"2021-04-15, 22:46",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4194,"2021-04-15, 22:46",0,2,RT EOS eosusdt EOSCO N coin binance Bitcoin elliot elliott Elliottwave ew EW EOS Usdt Usdc Coin UPDAT,neutral,0.0,0.0
4195,"2021-04-15, 22:49",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4196,"2021-04-15, 22:50",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4197,"2021-04-15, 22:54",0,1093,RT Fast Bitcoin SV Giveaway I will give 33 in BSV to 1 person in 33 MINUTES Like Retweet amp Follow me BSV,positive,0.2,0.6
4198,"2021-04-15, 22:54",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4199,"2021-04-15, 22:54",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4200,"2021-04-15, 22:55",2,0,What will happen first Doge 1 00 Or Bitcoin 100 000 cryptocurrency bitcoin doge dogecoin,positive,0.25,0.3333333333333333
4201,"2021-04-15, 22:55",0,50,RT electronicCash BSV BSVTokens NFTs Cards Series Only Idea Concept Card Craig Is Satoshi NFT Theme History of Bitcoin Card,neutral,0.0,1.0
4202,"2021-04-15, 22:55",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4203,"2021-04-15, 22:57",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4204,"2021-04-15, 22:57",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4205,"2021-04-15, 22:57",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4206,"2021-04-15, 22:58",0,0,Fri Apr 16 00 57 31 2021 13 53 USD 63 366 28 Wght 241 752 Blk 679 416 Size 1 433 3 Txs 2 112 Pool 48 078 79 1 MB bitcoin,neutral,0.0,0.0
4207,"2021-04-15, 22:59",0,0,Fri Apr 16 00 59 07 2021 1 36 USD 63 363 02 Wght 241 740 Blk 679 417 Size 1 323 1 Txs 1 746 Pool 46 730 78 3 MB bitcoin,neutral,0.0,0.0
4208,"2021-04-15, 23:00",0,0,The price of Spaghetti alla Carbonara is 17 348 Satoshis or 0 00017348 BTC 1 BTC 63 348 70 USD 1 USD 1 579 Sat,neutral,0.0,0.0
4209,"2021-04-15, 23:00",0,0,Fri Apr 16 00 59 55 2021 0 48 USD 63 347 47 Wght 241 681 Blk 679 418 Size 1 253 1 Txs 1 791 Pool 45 068 77 4 MB bitcoin,neutral,0.0,0.0
4210,"2021-04-15, 23:00",0,0,on the 04 15 2021 at 11 00 1BTC was worth 63312 00 Bitcoin Crypto BotcoinUSD Bitfinex,positive,0.3,0.1
4211,"2021-04-15, 23:00",0,69,RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,neutral,0.0,0.25
4212,"2021-04-15, 23:00",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4213,"2021-04-15, 23:00",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4214,"2021-04-15, 23:01",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4215,"2021-04-15, 23:01",0,69,RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,neutral,0.0,0.25
4216,"2021-04-15, 23:02",0,69,RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,neutral,0.0,0.25
4217,"2021-04-15, 23:02",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4218,"2021-04-15, 23:02",0,69,RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,neutral,0.0,0.25
4219,"2021-04-15, 23:03",0,69,RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,neutral,0.0,0.25
4220,"2021-04-15, 23:03",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4221,"2021-04-15, 23:03",0,0,The current price of bitcoin is 63 300 00 It has increased by 0 564 in the last 24 hours bitcoin btc cryptocurrency,neutral,0.0,0.23333333333333334
4222,"2021-04-15, 23:04",0,69,RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,neutral,0.0,0.25
4223,"2021-04-15, 23:04",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4224,"2021-04-15, 23:04",0,69,RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,neutral,0.0,0.25
4225,"2021-04-15, 23:05",0,69,RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,neutral,0.0,0.25
4226,"2021-04-15, 23:05",0,69,RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,neutral,0.0,0.25
4227,"2021-04-15, 23:06",0,69,RT Bitcoin is above 62 000 BTC is currently at 62 799 00 Today,neutral,0.0,0.25
4228,"2021-04-15, 23:06",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4229,"2021-04-15, 23:10",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4230,"2021-04-15, 23:12",0,35,RT DeriBot Daily Trading Report 13 04 2021 15 00 UTC Bitcoin Trading Robots Comparison Report Balance in BTC 0 0559 Bala,neutral,0.0,0.0
4231,"2021-04-15, 23:12",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4232,"2021-04-15, 23:14",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4233,"2021-04-15, 23:15",0,0,The current price of Bitcoin is 63322 00 The current price of BCash is 869 06 or 0 01372446 BTC The current pr,neutral,0.0,0.4000000000000001
4234,"2021-04-15, 23:15",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4235,"2021-04-15, 23:15",0,0,I m discussing Bitcoin for beginners Tomorrow Apr 16 at 10 00 PM CDT on Join us,neutral,0.0,0.0
4236,"2021-04-15, 23:17",6,3,FLMUSDT flm flamingo binance Bitcoin elliot elliott Elliottwave ew EW FLM Flamingo Finance Usdt Usdc C,neutral,0.0,0.0
4237,"2021-04-15, 23:17",0,270,RT Mofi will now be traded on Hotbit Hotbit listing announcement Trading function launches at 2,neutral,0.0,0.0
4238,"2021-04-15, 23:19",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4239,"2021-04-15, 23:19",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4240,"2021-04-15, 23:19",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4241,"2021-04-15, 23:20",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4242,"2021-04-15, 23:21",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4243,"2021-04-15, 23:22",0,6683,RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,positive,0.13636363636363635,0.45454545454545453
4244,"2021-04-15, 23:22",0,90,RT DigiFinex will list and open trading Safebtc on Apr 15 2021 at 19 00 Trading pair SAFEBTC USDT Sa,neutral,0.0,0.5
