,time,open,close,high,low,volume
2476,2021-04-17 16:48:00,60565.0,60517.509496,60565.0,60517.509496,1.66274588
2477,2021-04-17 16:47:00,60551.0,60565.0,60565.0,60551.0,3.15160056
2478,2021-04-17 16:46:00,60576.0,60554.0,60579.0,60551.0,4.75846892
2479,2021-04-17 16:45:00,60490.0,60576.0,60576.0,60490.0,14.40237198
2480,2021-04-17 16:44:00,60457.0,60489.0,60490.0,60457.0,11.56113794
2481,2021-04-17 16:43:00,60443.0,60457.0,60457.0,60443.0,6.3031709099999995
2482,2021-04-17 16:42:00,60423.75346624,60443.0,60443.0,60423.75346624,6.55687116
2483,2021-04-17 16:41:00,60417.0,60424.0,60424.0,60411.0,1.01920566
2484,2021-04-17 16:40:00,60419.0,60407.0,60419.0,60392.0,1.13597175
2485,2021-04-17 16:39:00,60400.0,60420.0,60427.0,60400.0,1.2417871
2486,2021-04-17 16:38:00,60403.0,60399.0,60430.0,60399.0,1.98341901
2487,2021-04-17 16:37:00,60429.0,60404.0,60429.0,60400.9877696,0.94469713
2488,2021-04-17 16:36:00,60417.0,60429.0,60429.0,60408.0,4.37409935
2489,2021-04-17 16:35:00,60391.0,60417.0,60417.0,60391.0,2.24123898
2490,2021-04-17 16:34:00,60362.0,60391.0,60391.0,60350.66359808,1.84815919
2491,2021-04-17 16:33:00,60360.0,60368.0,60402.18596416,60359.05096,7.3810392700000005
2492,2021-04-17 16:32:00,60400.9877696,60360.0,60400.9877696,60359.0,2.82730354
2493,2021-04-17 16:31:00,60378.0,60402.603996,60406.0,60377.0238784,1.6250406800000001
2494,2021-04-17 16:30:00,60416.0,60378.0,60416.0,60375.0,1.18052679
2495,2021-04-17 16:29:00,60357.0,60416.0,60416.0,60357.0,7.27138715
2496,2021-04-17 16:28:00,60368.0,60357.0,60368.0,60356.6414,0.17323277
2497,2021-04-17 16:27:00,60357.0,60368.0,60370.0,60356.0,1.03046809
2498,2021-04-17 16:26:00,60354.0,60357.0,60369.0,60354.0,1.20428509
2499,2021-04-17 16:25:00,60357.0,60354.0,60357.0,60332.31840076,1.9168970699999999
2500,2021-04-17 16:24:00,60292.0,60358.0,60368.0,60292.0,3.17461414
2501,2021-04-17 16:23:00,60318.0,60292.0,60318.0,60291.57841892,0.7654003100000001
2502,2021-04-17 16:22:00,60335.0,60348.0,60365.0,60318.0,4.60011052
2503,2021-04-17 16:21:00,60302.0,60334.0,60335.0,60300.0,5.62877235
2504,2021-04-17 16:20:00,60364.0,60309.0,60364.0,60309.0,2.50949403
2505,2021-04-17 16:19:00,60397.0,60365.0,60397.0,60364.0,2.51426121
2506,2021-04-17 16:18:00,60357.0,60397.0,60399.0,60357.0,2.80902697
2507,2021-04-17 16:17:00,60416.0,60359.0,60416.0,60356.0,15.04907303
2508,2021-04-17 16:16:00,60395.0,60413.0,60441.0,60395.0,2.56492633
2509,2021-04-17 16:15:00,60462.0,60395.0,60479.0,60373.0,7.92778919
2510,2021-04-17 16:14:00,60404.0,60461.0,60479.0,60380.0,10.168072819999999
2511,2021-04-17 16:13:00,60327.0,60404.0,60405.0,60322.0,6.05619275
2512,2021-04-17 16:12:00,60311.59884,60328.0,60331.0,60273.97914624,4.15233318
2513,2021-04-17 16:11:00,60370.0,60312.0,60370.0,60309.92498304,2.68863927
2514,2021-04-17 16:10:00,60430.0,60370.0,60430.0,60366.0,3.66341162
2515,2021-04-17 16:09:00,60390.0,60430.0,60437.0,60390.0,10.27814504
2516,2021-04-17 16:08:00,60436.0,60390.0,60436.0,60377.0,10.31543109
2517,2021-04-17 16:07:00,60303.0,60436.0,60436.0,60303.0,13.35842116
2518,2021-04-17 16:06:00,60251.0,60303.0,60313.0,60228.86688,12.09948698
2519,2021-04-17 16:05:00,60174.0,60251.0,60258.282688,60173.0,14.17980896
2520,2021-04-17 16:04:00,60005.0,60161.0,60192.0,60005.0,30.36898154
2521,2021-04-17 16:03:00,60005.0,60005.0,60024.0,60005.0,62.98325892
2522,2021-04-17 16:02:00,60034.0,60005.0,60035.0,60005.0,56.35667601
2523,2021-04-17 16:01:00,60122.234576,60034.0,60123.0,60028.0,37.98826961
2524,2021-04-17 16:00:00,60221.0,60122.0,60221.0,60119.412048,7.1358491299999995
2525,2021-04-17 15:59:00,60231.0,60221.0,60231.0,60214.06941824,3.30133103
2526,2021-04-17 15:58:00,60200.0,60234.0,60255.0,60199.0,5.35032945
2527,2021-04-17 15:57:00,60118.0,60239.0,60239.0,60101.0,19.54940011
2528,2021-04-17 15:56:00,60078.0,60121.0,60157.0,60078.0,4.82634589
2529,2021-04-17 15:55:00,60111.02468608,60078.0,60132.59218816,60077.4752384,5.90250659
2530,2021-04-17 15:54:00,60089.0,60114.0,60115.0,60082.0,4.67147658
2531,2021-04-17 15:53:00,60235.0,60088.0,60235.0,60085.86260032,7.37576392
2532,2021-04-17 15:52:00,60271.0,60234.0,60271.0,60234.0,2.26396057
2533,2021-04-17 15:51:00,60311.0,60271.0,60311.0,60237.0,8.47693661
2534,2021-04-17 15:50:00,60196.0,60311.0,60314.0,60195.0,17.73623252
2535,2021-04-17 15:49:00,60137.0,60196.0,60206.0,60135.0,8.66844346
2536,2021-04-17 15:48:00,60194.89830528,60138.0,60194.89830528,60135.0,5.23543642
2537,2021-04-17 15:47:00,60151.76330112,60217.0,60219.67444,60151.650384,14.71348725
2538,2021-04-17 15:46:00,60050.0,60156.0,60197.2946944,60050.0,39.75040147
2539,2021-04-17 15:45:00,60086.0,60050.0,60087.0,60050.0,74.76754983
2540,2021-04-17 15:44:00,60078.0,60087.0,60095.0,60077.0,10.43012151
2541,2021-04-17 15:43:00,60097.0,60078.0,60151.0,60078.0,24.5766076
2542,2021-04-17 15:42:00,60151.0,60097.0,60151.0,60097.0,48.04505407
2543,2021-04-17 15:41:00,60227.0,60151.0,60230.0,60150.0,31.90116908
2544,2021-04-17 15:40:00,60217.83877636,60231.0,60267.98817344,60195.0,4.21647517
2545,2021-04-17 15:39:00,60213.69315952,60220.0,60260.0,60213.0,4.27665487
2546,2021-04-17 15:38:00,60190.0,60224.47727236,60275.0,60190.0,6.55259315
2547,2021-04-17 15:37:00,60188.0,60191.0,60202.0,60179.0,7.46174066
2548,2021-04-17 15:36:00,60214.0,60189.0,60221.0,60186.0,16.55756405
2549,2021-04-17 15:35:00,60282.23118421,60214.0,60328.72369648,60214.0,28.13955201
2550,2021-04-17 15:34:00,60352.0,60283.0,60352.0,60282.23118421,17.09416734
2551,2021-04-17 15:33:00,60402.5994,60353.0,60402.5994,60352.0,2.5855118
2552,2021-04-17 15:32:00,60457.0,60403.0,60457.0,60403.0,11.09327056
2553,2021-04-17 15:31:00,60485.0,60466.0,60485.0,60466.0,2.41531864
2554,2021-04-17 15:30:00,60485.0,60485.0,60485.0,60467.0,5.76846031
2555,2021-04-17 15:29:00,60463.0,60485.0,60485.0,60463.0,7.00086718
2556,2021-04-17 15:28:00,60435.0,60463.0,60463.0,60435.0,6.42081368
2557,2021-04-17 15:27:00,60459.0,60435.0,60459.0,60408.0,4.94554382
2558,2021-04-17 15:26:00,60435.0,60458.0,60487.0,60434.53721728,4.2079137399999995
2559,2021-04-17 15:25:00,60389.0,60435.0,60439.0,60389.0,3.06995187
2560,2021-04-17 15:24:00,60343.0,60388.815336,60389.0,60343.0,4.60585206
2561,2021-04-17 15:23:00,60256.0,60339.0,60339.0,60256.0,21.68426532
2562,2021-04-17 15:22:00,60263.1953952,60256.0,60308.72678848,60255.0,7.68456599
2563,2021-04-17 15:21:00,60290.53128259,60263.1953952,60315.91595584,60262.0,14.83126296
2564,2021-04-17 15:20:00,60325.0,60290.0,60325.0,60290.0,27.735518850000002
2565,2021-04-17 15:19:00,60360.0,60317.0,60370.0,60317.0,16.75134882
2566,2021-04-17 15:18:00,60489.0,60359.0,60489.0,60359.0,15.11085406
2567,2021-04-17 15:17:00,60535.0,60492.0,60535.0,60492.0,2.55651078
2568,2021-04-17 15:16:00,60444.0,60535.0,60535.0,60444.0,5.14290642
2569,2021-04-17 15:15:00,60468.0,60443.0,60468.0,60406.0,8.63867363
2570,2021-04-17 15:14:00,60470.0,60469.0,60470.0,60468.0,0.9943866100000001
2571,2021-04-17 15:13:00,60488.35029398,60470.48305408,60489.0,60470.48305408,1.12223335
2572,2021-04-17 15:12:00,60528.0,60488.093688,60528.0,60488.0,4.46258037
2573,2021-04-17 15:11:00,60530.0,60528.0,60530.0,60527.08408642,0.7424821699999999
2574,2021-04-17 15:10:00,60509.0,60530.0,60538.780144,60490.8523616,5.54313769
2575,2021-04-17 15:09:00,60484.0,60509.0,60509.0,60473.0,3.11337838
2576,2021-04-17 15:08:00,60472.0,60487.0,60489.0,60468.98339776,6.90289104
2577,2021-04-17 15:07:00,60450.0,60477.0,60488.0,60445.0,2.13272814
2578,2021-04-17 15:06:00,60437.16635397,60450.0,60452.0,60400.0,7.01103994
2579,2021-04-17 15:05:00,60442.0,60437.0,60442.0,60437.0,0.72621876
2580,2021-04-17 15:04:00,60459.69930304,60442.0,60500.0,60442.0,1.89934899
2581,2021-04-17 15:03:00,60545.0,60459.29994965,60545.96931136,60459.29994965,2.72091908
2582,2021-04-17 15:02:00,60589.0,60545.0,60589.0,60539.57419145,1.91857837
2583,2021-04-17 15:01:00,60564.43452913,60566.0,60600.0,60564.0,9.17752111
2584,2021-04-17 15:00:00,60636.36871509,60564.0,60636.36871509,60564.0,3.3555307
2585,2021-04-17 14:59:00,60677.77071296,60637.0,60677.77071296,60637.0,0.06571
2586,2021-04-17 14:58:00,60710.0,60678.0,60710.0,60677.86920699,0.82145318
2587,2021-04-17 14:57:00,60677.86920699,60710.0,60710.0,60677.0,2.2294080800000002
2588,2021-04-17 14:56:00,60687.0,60704.0,60739.0,60686.650392,3.79612784
2589,2021-04-17 14:55:00,60689.75265856,60688.0,60736.0,60688.0,4.01698258
2590,2021-04-17 14:54:00,60676.0,60690.0,60714.0,60676.0,3.49364068
2591,2021-04-17 14:53:00,60612.0,60676.0,60676.0,60612.0,5.10197138
2592,2021-04-17 14:52:00,60629.0,60611.0,60629.0,60564.0,4.11492082
2593,2021-04-17 14:51:00,60678.0,60628.0,60678.0,60621.0,4.05109986
2594,2021-04-17 14:50:00,60736.0,60689.0,60737.0,60669.0,2.34971752
2595,2021-04-17 14:49:00,60714.0,60737.0,60757.0,60714.0,2.59548755
2596,2021-04-17 14:48:00,60713.0,60714.0,60715.0,60641.0,12.88331894
2597,2021-04-17 14:47:00,60750.0,60713.0,60750.86058112,60713.0,20.08328989
2598,2021-04-17 14:46:00,60831.0,60750.0,60831.0,60750.0,8.52918659
2599,2021-04-17 14:45:00,60787.0,60832.0,60842.0,60787.0,0.4544012
2600,2021-04-17 14:44:00,60783.21183424,60786.0,60786.0,60761.0,0.11768023
2601,2021-04-17 14:43:00,60856.0,60784.0,60856.0,60784.0,0.60005845
2602,2021-04-17 14:42:00,60804.27232,60856.0,60856.0,60804.27232,1.06482437
2603,2021-04-17 14:41:00,60808.0,60835.57107621,60838.0,60808.0,1.26021473
2604,2021-04-17 14:40:00,60750.0,60812.0,60835.0,60750.0,9.71457239
2605,2021-04-17 14:39:00,60763.0,60750.0,60777.655548,60750.0,3.30283264
2606,2021-04-17 14:38:00,60815.56308736,60764.0,60816.0,60755.65335936,0.47400181
2607,2021-04-17 14:37:00,60887.0,60816.0,60887.0,60816.0,0.183337
2608,2021-04-17 14:36:00,60917.0,60894.0,60917.0,60881.2216173,4.2220539200000005
2609,2021-04-17 14:35:00,60867.0,60932.0,60933.0,60867.0,0.27832557
2610,2021-04-17 14:34:00,60868.0,60871.0,60876.0,60832.80437675,0.5612512
2611,2021-04-17 14:33:00,60918.0,60868.0,60918.0,60861.0,0.86506769
2612,2021-04-17 14:32:00,60930.0,60925.0,60954.0,60925.0,0.26202679
2613,2021-04-17 14:31:00,60883.98831676,60913.0,60913.0,60872.0,0.40557603000000003
2614,2021-04-17 14:30:00,60868.77146973,60900.0,60929.0,60868.77146973,0.78162425
2615,2021-04-17 14:29:00,60863.14524,60844.0,60865.88725888,60844.0,0.7346757500000001
2616,2021-04-17 14:28:00,60841.0,60860.0,60902.0,60841.0,1.57079926
2617,2021-04-17 14:27:00,60816.0,60841.0,60841.0,60811.0,0.53598784
2618,2021-04-17 14:26:00,60877.0,60818.0,60877.0,60788.0,1.36066965
2619,2021-04-17 14:25:00,60906.62587392,60877.0,60906.62587392,60877.0,0.17573342
2620,2021-04-17 14:24:00,60970.0,60907.0,60970.0,60907.0,0.2712844
2621,2021-04-17 14:23:00,61008.0,60964.0,61008.0,60964.0,0.09744661
2622,2021-04-17 14:22:00,61013.901256,61010.0,61013.901256,60971.0,0.06838629
2623,2021-04-17 14:21:00,60933.78890704,61002.0,61024.0,60933.78890704,1.64874692
2624,2021-04-17 14:20:00,60944.96809984,60935.38254336,60944.96809984,60911.0,0.06369626
2625,2021-04-17 14:19:00,60953.35546176,60955.0,61032.0,60953.35546176,6.48967209
2626,2021-04-17 14:18:00,60854.0,60939.0,60939.0,60823.0,1.34878916
2627,2021-04-17 14:17:00,60961.504348,60827.0,60962.0,60824.0,2.46289127
2628,2021-04-17 14:16:00,60969.0,60963.0,61015.0,60961.0,0.41760684000000003
2629,2021-04-17 14:15:00,61040.0,60970.0,61040.0,60970.0,0.6072988
2630,2021-04-17 14:14:00,61078.0,61033.0,61078.0,61010.0,1.81214566
2631,2021-04-17 14:13:00,61068.0,61093.0,61105.0,61067.97383085,0.51816798
2632,2021-04-17 14:12:00,61126.0,61069.0,61126.0,61067.0,0.6579438200000001
2633,2021-04-17 14:11:00,61111.0,61142.0,61156.0,61110.0,1.49424873
2634,2021-04-17 14:10:00,61178.0,61111.0,61178.0,61111.0,1.17824531
2635,2021-04-17 14:09:00,61139.0,61178.0,61178.0,61131.0,3.27007466
2636,2021-04-17 14:08:00,61163.0,61116.0,61163.03950976,61111.0,1.0049253
2637,2021-04-17 14:07:00,61137.0,61144.0,61165.0,61125.8954784,3.36297807
2638,2021-04-17 14:06:00,61119.0,61136.67922944,61137.0,61114.0,0.73371073
2639,2021-04-17 14:05:00,61040.30683625,61112.0,61120.0,61040.30683625,2.4775613
2640,2021-04-17 14:04:00,61048.01285423,61039.0,61097.0,61039.0,1.34139636
2641,2021-04-17 14:03:00,60823.0,61048.0,61048.0,60823.0,3.13831813
2642,2021-04-17 14:02:00,60807.0,60829.0,60837.0,60800.0,1.27277388
2643,2021-04-17 14:01:00,60893.0,60818.0,60893.0,60800.0,5.14096684
2644,2021-04-17 14:00:00,61016.0,60892.0,61016.0,60892.0,0.88534631
2645,2021-04-17 13:59:00,60971.0,61007.0,61011.0,60967.73379648,1.2518246
2646,2021-04-17 13:58:00,61000.0,60969.77929308,61000.112596,60969.77929308,1.36063796
2647,2021-04-17 13:57:00,61011.0,61000.0,61011.25649192,61000.0,0.24845829
2648,2021-04-17 13:56:00,61017.0,61011.0,61017.0,61011.0,1.3954054
2649,2021-04-17 13:55:00,61044.0,61018.90691824,61044.0,61014.8205,0.9153887
2650,2021-04-17 13:54:00,61037.0,61050.0,61070.0,61034.0,0.65516154
2651,2021-04-17 13:53:00,61077.329092,61036.0,61077.329092,61036.0,0.60164708
2652,2021-04-17 13:52:00,61063.0,61077.0,61087.20629956,61033.0,2.08169512
2653,2021-04-17 13:51:00,61104.906412,61062.621188,61104.906412,61054.0,0.31554971
2654,2021-04-17 13:50:00,61081.0,61104.0,61118.36043141,61079.0,0.25151377
2655,2021-04-17 13:49:00,61065.0,61087.0,61087.0,61052.0,0.04198339
2656,2021-04-17 13:48:00,61082.844556,61065.0,61082.844556,61064.0,0.17070362
2657,2021-04-17 13:47:00,61047.0,61082.0,61114.0,61047.0,0.28226478
2658,2021-04-17 13:46:00,61073.0,61070.0,61089.0,61022.85074624,0.59124159
2659,2021-04-17 13:45:00,61112.0,61069.0,61114.098852,61064.0,1.27168309
2660,2021-04-17 13:44:00,61075.0,61120.0,61120.0,61064.0,3.17263492
2661,2021-04-17 13:43:00,61065.0,61074.0,61101.9315872,61061.0,0.47769812
2662,2021-04-17 13:42:00,61098.0,61062.0,61103.067924,61018.0,16.21056059
2663,2021-04-17 13:41:00,61117.0,61098.0,61117.0,61092.34603072,7.08627869
2664,2021-04-17 13:40:00,61088.36288519,61120.0,61120.0,61069.0,3.40989312
2665,2021-04-17 13:39:00,61054.0,61084.0,61084.0,61043.0,1.13371243
2666,2021-04-17 13:38:00,61013.0,61057.0,61088.0,61012.0,12.27150685
2667,2021-04-17 13:37:00,60904.0,61008.0,61032.0,60904.0,4.43655005
2668,2021-04-17 13:36:00,60880.0,60903.0,60906.0,60880.0,0.91223778
2669,2021-04-17 13:35:00,60870.68003712,60880.0,60880.0,60822.0,2.42622994
2670,2021-04-17 13:34:00,60954.0,60871.0,60954.0,60871.0,7.67505464
2671,2021-04-17 13:33:00,60900.58851352,60954.0,60954.0,60900.58851352,2.44716911
2672,2021-04-17 13:32:00,60876.0,60900.58851352,60900.58851352,60855.0,2.83453989
2673,2021-04-17 13:31:00,60796.3919744,60874.0,60892.0,60796.3919744,6.113319290000001
2674,2021-04-17 13:30:00,60689.0,60797.0,60797.0,60689.0,7.53646868
2675,2021-04-17 13:29:00,60663.0,60689.0,60689.0,60627.0,2.39591583
2676,2021-04-17 13:28:00,60664.0,60664.0,60675.0,60663.0,1.27999394
2677,2021-04-17 13:27:00,60638.0,60676.0,60676.0,60637.0,5.53314153
2678,2021-04-17 13:26:00,60462.0,60639.0,60639.0,60461.0,16.24577545
2679,2021-04-17 13:25:00,60540.0,60462.0,60540.0,60461.0,9.32637655
2680,2021-04-17 13:24:00,60598.0,60539.571352,60598.0,60539.571352,1.6591326
2681,2021-04-17 13:23:00,60646.0,60598.0,60646.0,60576.0,11.97543557
2682,2021-04-17 13:22:00,60510.0,60646.0,60675.0,60509.0,31.335959250000002
2683,2021-04-17 13:21:00,60406.0,60510.0,60510.0,60381.0,37.38178645
2684,2021-04-17 13:20:00,60534.00083507,60400.0,60534.00083507,60400.0,58.22404355
2685,2021-04-17 13:19:00,60561.0,60535.0,60607.0,60535.0,3.35739041
2686,2021-04-17 13:18:00,60673.0,60562.0,60674.0,60539.97833856,4.8257379
2687,2021-04-17 13:17:00,60752.0,60661.0,60752.0,60661.0,2.77643891
2688,2021-04-17 13:16:00,60773.0,60752.0,60773.0,60686.0,4.62339844
2689,2021-04-17 13:15:00,60866.0,60755.0,60866.0,60755.0,1.86254197
2690,2021-04-17 13:14:00,60882.66198272,60866.0,60882.66198272,60866.0,0.18685998
2691,2021-04-17 13:13:00,60939.0,60883.0,60940.0,60883.0,2.27349902
2692,2021-04-17 13:12:00,60915.80536055,60939.0,60943.0,60911.65531136,2.10254539
2693,2021-04-17 13:11:00,60933.0,60924.59879232,60933.0,60916.0,1.85196632
2694,2021-04-17 13:10:00,60991.8895957,60947.0,60992.0,60947.0,1.2581182100000001
2695,2021-04-17 13:09:00,60993.0,60992.0,60993.0,60992.0,0.50709608
2696,2021-04-17 13:08:00,60986.0,60993.0,60997.0,60986.0,0.6890463
2697,2021-04-17 13:07:00,60955.0,60986.0,60986.0,60955.0,7.01900613
2698,2021-04-17 13:06:00,60955.0,60955.0,60955.0,60954.0,0.50891752
2699,2021-04-17 13:05:00,60955.0,60955.0,60955.0,60954.0,0.7082461800000001
2700,2021-04-17 13:04:00,60955.0,60955.0,60955.0,60954.55365632,0.37999183000000003
2701,2021-04-17 13:03:00,60948.0,60955.0,60955.0,60948.0,1.11455683
2702,2021-04-17 13:02:00,60925.0,60948.0,60948.0,60925.0,1.92186962
2703,2021-04-17 13:01:00,60935.0,60925.0,60935.0,60919.0,0.258659
2704,2021-04-17 13:00:00,61006.0,60948.0,61006.0,60947.0,0.25931403
2705,2021-04-17 12:59:00,60968.0,61006.0,61008.0,60968.0,2.08998209
2706,2021-04-17 12:58:00,61020.0,60968.0,61020.0,60959.0,2.1758581
2707,2021-04-17 12:57:00,61005.0,61021.0,61024.0,61005.0,1.74451917
2708,2021-04-17 12:56:00,60969.0,61005.0,61008.0,60968.0,3.9266828400000002
2709,2021-04-17 12:55:00,60976.0,60972.0,60976.0,60927.0,2.16289534
2710,2021-04-17 12:54:00,60935.0,60977.0,60977.0,60935.0,1.10872901
2711,2021-04-17 12:53:00,60912.0,60935.0,60976.0,60911.65531136,8.86953898
2712,2021-04-17 12:52:00,60850.78792324,60925.653832,60925.653832,60850.78792324,5.50062516
2713,2021-04-17 12:51:00,60922.0,60863.0,60922.0,60863.0,0.38323781
2714,2021-04-17 12:50:00,60888.0,60916.0,60919.0,60887.0,4.27674882
2715,2021-04-17 12:49:00,60860.47137135,60888.0,60888.0,60859.0,2.26848113
2716,2021-04-17 12:48:00,60892.28841514,60861.0,60893.0,60861.0,4.24141685
2717,2021-04-17 12:47:00,60911.0,60898.238512,60911.0,60898.238512,0.51072782
2718,2021-04-17 12:46:00,60961.0,60912.0,60961.0,60912.0,1.24712445
2719,2021-04-17 12:45:00,60961.0,60961.0,60961.0,60924.0,1.40810739
2720,2021-04-17 12:44:00,60916.0,60961.0,60961.0,60916.0,5.43116844
2721,2021-04-17 12:43:00,60910.0,60916.0,60933.0,60910.0,1.57753546
2722,2021-04-17 12:42:00,60872.0,60910.0,60929.0,60871.87823168,3.34396074
2723,2021-04-17 12:41:00,60892.0,60872.0,60901.0,60871.87823168,6.18377123
2724,2021-04-17 12:40:00,60936.5556065,60895.84212288,60936.5556065,60895.0,3.99213244
2725,2021-04-17 12:39:00,60927.0,60936.0,60937.77893248,60898.0,3.13014961
2726,2021-04-17 12:38:00,60963.0,60927.0,60963.0,60923.0,8.66201702
2727,2021-04-17 12:37:00,60912.0,60963.0,60963.0,60911.41865216,12.47769135
2728,2021-04-17 12:36:00,60832.0,60912.0,60912.0,60832.0,8.08383395
2729,2021-04-17 12:35:00,60730.4912736,60831.0,60832.0,60730.4912736,10.22583609
2730,2021-04-17 12:34:00,60639.0,60723.0,60723.0,60639.0,16.635315170000002
2731,2021-04-17 12:33:00,60611.0,60639.0,60639.0,60580.0,4.67493234
2732,2021-04-17 12:32:00,60620.25737408,60610.0,60623.0,60568.735008,4.82850966
2733,2021-04-17 12:31:00,60622.0,60660.0,60666.98696192,60620.464824,4.19304702
2734,2021-04-17 12:30:00,60718.0,60622.0,60719.0,60621.0,11.42889088
2735,2021-04-17 12:29:00,60751.0,60718.0,60752.0,60718.0,4.21029519
2736,2021-04-17 12:28:00,60803.0,60751.0,60803.0,60749.0,2.22983269
2737,2021-04-17 12:27:00,60803.0,60814.0,60815.0,60802.3829472,3.08264823
2738,2021-04-17 12:26:00,60793.99558528,60802.0,60807.0,60782.0,3.27906072
2739,2021-04-17 12:25:00,60753.0,60774.0,60774.0,60752.05877568,1.3551385
2740,2021-04-17 12:24:00,60801.0,60753.0,60801.0,60749.66238656,1.9592045200000001
2741,2021-04-17 12:23:00,60801.0,60832.0,60847.0,60801.0,2.33843911
2742,2021-04-17 12:22:00,60853.0,60800.0,60853.0,60800.0,1.87184585
2743,2021-04-17 12:21:00,60889.0,60853.0,60889.0,60850.0,0.84651297
2744,2021-04-17 12:20:00,60865.0,60889.0,60889.0,60864.68906432,2.04094131
2745,2021-04-17 12:19:00,60848.0,60865.0,60867.0,60823.0,7.41535898
2746,2021-04-17 12:18:00,60824.0,60849.0,60883.0,60823.95044928,10.58463592
2747,2021-04-17 12:17:00,60820.0,60824.0,60824.0,60819.0,4.32274416
2748,2021-04-17 12:16:00,60787.0,60819.15767104,60820.0,60786.847988,3.40294668
2749,2021-04-17 12:15:00,60753.0,60787.0,60787.0,60753.0,4.36503522
2750,2021-04-17 12:14:00,60751.0,60753.0,60753.0,60712.0,3.44958317
2751,2021-04-17 12:13:00,60791.0,60751.0,60791.0,60751.0,3.18015925
2752,2021-04-17 12:12:00,60753.0,60797.0,60819.0,60753.0,13.44314662
2753,2021-04-17 12:11:00,60741.0,60753.0,60775.0,60740.885788,7.70792657
2754,2021-04-17 12:10:00,60717.0,60732.0,60743.0,60716.11293888,7.23617266
2755,2021-04-17 12:09:00,60689.0,60716.0,60717.0,60666.0,8.4040227
2756,2021-04-17 12:08:00,60639.0,60689.0,60695.0,60612.0,11.68812891
2757,2021-04-17 12:07:00,60639.0,60650.0,60669.38335104,60639.0,11.59069139
2758,2021-04-17 12:06:00,60545.0,60623.0,60630.0,60545.0,10.65968704
2759,2021-04-17 12:05:00,60559.0,60545.0,60560.0,60503.0,26.21441963
2760,2021-04-17 12:04:00,60638.0,60559.0,60639.0,60559.0,20.81365692
2761,2021-04-17 12:03:00,60541.0,60638.0,60639.0,60510.02347456,17.11907896
2762,2021-04-17 12:02:00,60518.41083648,60551.96028416,60582.0,60458.0,69.50733761
2763,2021-04-17 12:01:00,60754.0,60526.0,60754.0,60500.0,142.36966759999999
2764,2021-04-17 12:00:00,60859.0,60754.0,60859.0,60754.0,80.2812313
2765,2021-04-17 11:59:00,60869.0,60873.0,60910.0,60853.0,2.0558176
2766,2021-04-17 11:58:00,60905.0,60865.0,60938.0,60865.0,0.60880255
2767,2021-04-17 11:57:00,60970.0,60908.0,60984.485448,60908.0,1.7733864000000001
2768,2021-04-17 11:56:00,60868.0,60971.0,60971.0,60868.0,2.18592858
2769,2021-04-17 11:55:00,60816.0,60858.0,60871.0,60806.0,12.82745831
2770,2021-04-17 11:54:00,60875.0,60819.0,60875.0,60812.0,1.05157412
2771,2021-04-17 11:53:00,60978.0,60874.0,60978.0,60874.0,0.97010359
2772,2021-04-17 11:52:00,60979.0,60989.0,61005.0,60977.0,1.49046003
2773,2021-04-17 11:51:00,61020.0,60979.0,61056.40019392,60979.0,3.82134726
2774,2021-04-17 11:50:00,61067.18394496,61023.0,61091.0,61016.85977344,3.47666157
2775,2021-04-17 11:49:00,60994.0,61067.0,61067.0,60992.0,3.61011946
2776,2021-04-17 11:48:00,60984.0,60993.0,60996.0,60977.0,1.55634312
2777,2021-04-17 11:47:00,61009.87314219,60979.0,61018.0,60954.53915299,6.52175099
2778,2021-04-17 11:46:00,60981.0,61010.0,61010.0,60919.219124,5.73934659
2779,2021-04-17 11:45:00,60838.328784,60986.0,61004.0,60838.328784,8.55736948
2780,2021-04-17 11:44:00,60754.0,60831.0,60834.0,60754.0,12.40863546
2781,2021-04-17 11:43:00,60735.0,60754.0,60755.0,60734.0,1.03607557
2782,2021-04-17 11:42:00,60745.0,60736.0,60755.0,60720.0,3.84408241
2783,2021-04-17 11:41:00,60780.0,60745.0,60794.0,60713.0,6.45516181
2784,2021-04-17 11:40:00,60731.0,60776.0,60843.0,60707.0,27.35974743
2785,2021-04-17 11:39:00,60652.0,60726.0,60729.85486,60609.0,37.1340913
2786,2021-04-17 11:38:00,60822.0,60657.0,60823.0,60647.0,85.1790836
2787,2021-04-17 11:37:00,60888.0,60823.0,60889.0,60822.0,15.10249452
2788,2021-04-17 11:36:00,60920.0,60888.0,60945.0,60888.0,16.487739649999998
2789,2021-04-17 11:35:00,60930.58976512,60923.0,60959.0,60917.0,19.07372321
2790,2021-04-17 11:34:00,60958.0,60929.39157056,60998.88685504,60929.0,9.64075098
2791,2021-04-17 11:33:00,61029.528404,60957.0,61029.528404,60957.0,18.60766907
2792,2021-04-17 11:32:00,61029.0,61029.0,61059.0,61024.0,1.21421221
2793,2021-04-17 11:31:00,61002.0,61029.0,61029.0,60993.0,24.94419591
2794,2021-04-17 11:30:00,61124.0,61006.0,61125.0,61000.0,22.52170164
2795,2021-04-17 11:29:00,61107.92256,61124.0,61124.0,61042.0,20.02070775
2796,2021-04-17 11:28:00,61131.0,61107.92256,61131.0,61107.92256,1.54720436
2797,2021-04-17 11:27:00,61204.0,61130.68825664,61204.184764,61130.68825664,0.69234447
